GEOID,ct_x,ct_y
37165,-79.48047416,34.84083958
37085,-78.86942333,35.36865193
37105,-79.17146859,35.47520324
18159,-86.05185138,40.31135518
20027,-97.16517379,39.34970733
40145,-95.52117608,35.96106922
30083,-104.5614452,47.78792322
5003,-91.76839812,33.19121856
5041,-91.25402075,33.83329511
72147,-65.43234721,18.12528622
47135,-87.85889593,35.64262966
27163,-92.8839361,45.03874141
51740,-76.35666151,36.85902441
42051,-79.64736806,39.91991706
54023,-79.19551257,39.10512796
51171,-78.57089103,38.85824561
48235,-100.9824181,31.30391924
29025,-93.98278705,39.65573507
12107,-81.74427466,29.60866505
18025,-86.45168654,38.29247793
29111,-91.72214099,40.09688458
31075,-101.7405348,41.91499095
72087,-65.9024452,18.45776746
16071,-112.5393488,42.19498602
17139,-88.61928335,39.64147241
21107,-87.54088074,37.30879668
16035,-115.6568277,46.67372817
21013,-83.67409291,36.73065073
27035,-94.07087882,46.48240761
60050,-170.7845201,-14.33558234
72011,-67.1315575,18.28705677
4009,-109.887449,32.93275392
5123,-90.74776123,35.02200711
13101,-82.893981,30.71010503
2070,-158.3482681,59.71399551
20105,-98.20771209,39.04530618
20183,-98.78546944,39.78514944
12065,-83.90053779,30.42349819
72041,-66.16088031,18.173863
28005,-90.80445238,31.17440526
5097,-93.65952127,34.53879182
26025,-85.00558495,42.2465329
1029,-85.51877296,33.67456672
8123,-104.392539,40.55480922
40009,-99.68192601,35.26871236
6049,-120.7250304,41.58983028
19153,-93.57351592,41.68549071
13179,-81.45622986,31.80724666
48349,-96.4724615,32.04695357
48047,-98.21871044,27.03156087
47187,-86.8985325,35.89375405
56021,-104.6896244,41.30706241
53003,-117.2030506,46.19178148
27155,-96.47163142,45.77218754
17017,-90.24742448,39.97351461
13247,-84.02662369,33.65426034
42067,-77.40222115,40.53102399
42083,-78.56900114,41.80774089
40049,-97.30932208,34.70458657
31021,-96.32865318,41.85156722
35045,-108.3206132,36.50850032
36073,-78.23043317,43.38227947
22031,-93.73726287,32.05541998
6019,-119.6492718,36.75820514
13105,-82.84007146,34.11678603
1005,-85.39319425,31.86962274
37017,-78.56369806,34.61462339
48111,-102.6021738,36.27787996
17167,-89.65886033,39.75816751
40035,-95.20849598,36.76175831
47035,-84.99834715,35.95035042
26137,-84.59899723,45.02145439
19161,-95.10540763,42.38625803
49015,-110.7006578,38.99675934
53019,-118.5166134,48.47016017
30109,-104.2491542,46.96530945
35027,-105.4593004,33.74530699
40021,-94.99967067,35.90660721
27173,-95.86839,44.71623162
48231,-96.0854705,33.12359487
48335,-100.9212263,32.30621423
48499,-95.38207461,32.78632857
40113,-96.39847642,36.62918475
37039,-84.06342144,35.13383615
26107,-85.32463684,43.6407768
21195,-82.39586929,37.46906535
12067,-83.18108699,29.98549533
37035,-81.21505918,35.66202722
21025,-83.32412921,37.52165413
48075,-100.2075798,34.5291997
29181,-90.86388886,36.65280031
17179,-89.51341861,40.50750828
48243,-104.1400351,30.71547215
5135,-91.47985785,36.16114547
8069,-105.46111,40.6664104
37177,-76.17046312,35.86938029
27131,-93.29668054,44.35426279
29219,-91.1607049,38.76462891
21227,-86.42380008,36.99356367
22017,-93.88244271,32.58016165
46121,-100.7184216,43.19336776
19127,-92.99877564,42.03585459
40141,-98.9242714,34.37289666
37113,-83.42218476,35.15047738
54063,-80.55057421,37.56034422
18155,-85.03700846,38.82617099
21105,-88.97620202,36.67817381
1061,-85.83898853,31.09501178
17099,-88.88594891,41.34398671
19055,-91.36735866,42.47121171
20127,-96.6498499,38.68742976
19051,-92.40972032,40.74769603
16015,-115.7302997,43.98914467
55081,-90.61781439,43.94569961
37143,-76.40762778,36.17724559
12047,-82.9479823,30.49645479
2170,-149.5801989,62.30466923
18035,-85.39690749,40.22750712
12075,-82.78860654,29.28222533
72063,-65.9793624,18.26619862
72065,-66.7976842,18.44092796
28045,-89.47454341,30.39381975
13315,-83.43243603,31.97296705
22081,-93.3398856,32.09318192
47093,-83.93700039,35.99324213
23017,-70.75657999,44.49975375
29095,-94.34611694,39.00848663
13281,-83.73732227,34.91662872
28129,-89.50668656,32.01770083
16075,-116.7608666,44.00673608
16079,-115.8923753,47.35296752
37095,-76.14492091,35.40809295
19067,-92.78897374,43.05991711
21145,-88.71264788,37.05402615
21225,-87.94533777,37.65846782
46125,-97.14866892,43.31086366
47029,-83.12111875,35.92534248
47067,-83.22177334,36.52365871
47071,-88.18448469,35.19868067
45067,-79.36253314,34.0800875
72057,-66.1363493,17.9734325
22117,-90.04061249,30.85338052
29207,-89.94432669,36.85564745
13093,-83.79868753,32.15718862
27145,-94.61306388,45.55214669
31155,-96.63741434,41.22634709
27141,-93.7746647,45.44396941
46035,-98.14600748,43.67473894
47025,-83.66044533,36.48583703
48337,-97.724668,33.6756307
48049,-98.99980186,31.77427234
55101,-87.6960949,42.75116601
55115,-88.76543835,44.78915976
19009,-94.90582668,41.6845696
48207,-99.7303051,33.17823479
40083,-97.44330273,35.9193386
36065,-75.43585399,43.24172079
8065,-106.3448548,39.20238539
40121,-95.74839961,34.92390633
54017,-80.70692974,39.26912083
54105,-81.37859628,39.02240349
33003,-71.202996,43.87383553
54095,-80.88483461,39.46523328
69085,145.6311162,18.11828592
27079,-93.73009573,44.37139992
53017,-119.6917781,47.7360983
36009,-78.67884062,42.24860897
55027,-88.7074974,43.41628547
19105,-91.13143204,42.12123185
20007,-98.68478578,37.22883178
29169,-92.20765582,37.82462066
1045,-85.61106522,31.4318115
20109,-101.1483966,38.9173321
6039,-119.7625879,37.2180848
29075,-94.40992639,40.21210514
31009,-99.97690563,41.91276996
49009,-109.5075913,40.88729973
56031,-104.9658082,42.13304853
37071,-81.18025991,35.29437515
35019,-104.790638,34.86332493
30037,-109.1750628,46.38128728
37101,-78.36568836,35.5178158
6085,-121.6962549,37.23242676
45019,-79.89687967,32.82504366
53005,-119.5111438,46.23985992
29001,-92.60073246,40.19055515
39043,-82.57633279,41.4705866
17183,-87.73283973,40.18340959
29189,-90.44344702,38.64071093
17007,-88.82334809,42.32307114
6103,-122.2339207,40.12574286
55025,-89.4181347,43.06729449
48151,-100.4021571,32.7428196
22085,-93.55462984,31.56396115
17137,-90.20149355,39.71557323
13235,-83.47598945,32.23237521
37015,-76.96666445,36.06560263
37167,-80.25098596,35.31195178
47143,-84.92434109,35.60879651
37079,-77.67571714,35.48501632
21131,-83.38121641,37.09398973
24039,-75.85355599,38.08002668
17123,-89.34478067,41.03316789
21143,-88.08329618,37.0190745
48095,-99.86397639,31.32648401
48081,-100.5299226,31.88852203
47133,-85.28799634,36.34502929
26063,-82.855505,43.91006967
26069,-83.0852877,44.33708962
13069,-82.84924836,31.5492757
13299,-82.42369961,31.05364624
38037,-101.6396552,46.35827244
22051,-90.09777204,29.67748369
22103,-89.95452988,30.40780001
19083,-93.24040184,42.38388296
22023,-93.19889792,29.84687937
39027,-83.80836636,39.4149868
27137,-92.46146727,47.58985343
39093,-82.15148675,41.45249377
72143,-66.33561318,18.43539699
19015,-93.93164125,42.03649945
48373,-94.83009084,30.79259884
31051,-96.86771124,42.49309095
24025,-76.29882772,39.53645214
45037,-81.96656617,33.77229069
51001,-75.75659634,37.76495277
55015,-88.21806273,44.08158973
21121,-83.85407595,36.89070384
26067,-85.07460787,42.94508056
37129,-77.86558414,34.18154213
47131,-89.14882557,36.35820741
21035,-88.27218954,36.62110058
51003,-78.55667429,38.02291233
47147,-86.87056373,36.52542778
51043,-77.996759,39.11228658
53023,-117.5451552,46.43153172
21109,-84.00571357,37.41975269
27031,-90.38598158,47.72664697
45073,-83.06608786,34.7536362
22033,-91.09569525,30.53818576
28021,-90.91180921,31.97366591
24037,-76.52907916,38.21586643
26081,-85.54929435,43.03214965
37147,-77.37443214,35.59333048
30009,-109.028005,45.22737273
31167,-97.19391879,41.91691414
13001,-82.28898338,31.74926712
19099,-93.05376005,41.68603338
28153,-88.69579273,31.6407908
48101,-100.2787364,34.0776463
51081,-77.55953215,36.675857
12105,-81.69759646,27.94886318
48503,-98.68776701,33.17669534
1123,-85.79751352,32.86242278
33015,-71.08909381,42.98460603
8105,-106.3832054,37.58251358
19149,-96.21392155,42.73785894
36123,-77.10547413,42.63346188
53033,-121.835898,47.49094614
41017,-121.2281333,43.9150132
19155,-95.54237415,41.33659915
29229,-92.46871227,37.27014404
30101,-111.695624,48.65537678
36107,-76.30633019,42.17028702
48287,-96.96573683,30.31066414
13121,-84.46697869,33.79031518
48073,-95.16515727,31.83693866
29007,-91.84157101,39.21573056
45029,-80.64969051,32.84345672
55055,-88.77587931,43.02081099
5055,-90.55911819,36.11766707
48191,-100.6811338,34.53077147
55013,-92.36758249,45.86270708
35057,-105.8508249,34.64046855
53049,-123.7796238,46.5514291
37141,-77.88849822,34.51509958
48221,-97.83227067,32.42993143
46117,-100.7359277,44.41231752
32031,-119.6642885,40.66540406
21007,-88.9993453,37.05840705
48009,-98.68765065,33.61525242
48023,-99.21350779,33.61647131
48405,-94.16820712,31.39430697
32029,-119.5292999,39.44644664
13249,-84.31472041,32.26166948
9001,-73.37122952,41.2249457
48313,-95.92853614,30.96554408
6077,-121.2714086,37.93474207
28159,-89.03443115,33.08849107
21103,-85.11897845,38.44848452
21167,-84.87448507,37.81104707
31183,-98.52820712,41.91475674
21135,-83.37795506,38.53157246
27051,-96.01219106,45.93403412
28053,-90.52664883,33.12864529
1025,-87.83083898,31.67659976
20017,-96.59394758,38.30203909
21221,-87.87339984,36.80630803
1069,-85.30250688,31.15316003
46003,-98.56155325,43.7179879
2013,-161.9471962,55.22453057
31061,-98.95278305,40.1763258
24029,-76.09579361,39.23563077
20037,-94.85182175,37.50730931
27023,-95.56677592,45.02234637
46103,-102.8238056,44.00370637
45049,-81.14061395,32.77630468
16043,-111.4819431,44.22878525
13029,-81.44253203,32.01328771
51053,-77.6322761,37.07593512
12111,-80.44559579,27.38087508
36055,-77.68016811,43.30916069
46083,-96.72178525,43.27892942
55017,-91.27989978,45.06940639
20207,-95.7401788,37.88667128
21157,-88.32939702,36.88344148
13065,-82.70622283,30.91493548
13185,-83.26769229,30.83385055
15005,-156.9540705,21.21195022
15007,-159.7054494,22.01106415
26099,-82.91016781,42.67279056
13287,-83.62410193,31.71639099
17079,-88.15379533,39.01002105
48331,-96.97685574,30.78632693
18147,-87.00758443,38.01412312
21099,-85.88472197,37.29993151
21137,-84.66083144,37.45526884
30005,-108.958587,48.43265217
51710,-76.24566885,36.92339055
48389,-103.6931592,31.32314495
51155,-80.71441099,37.06352502
37179,-80.53075851,34.98834886
38053,-103.3953135,47.74013698
12091,-86.5921772,30.66503759
6001,-121.917995,37.65045957
17013,-90.66750141,39.16927739
18085,-85.86072398,41.24409314
28103,-88.56982448,33.1101092
5147,-91.24307551,35.18634023
34015,-75.14139028,39.71724194
33011,-71.71608848,42.91527823
30045,-110.2660221,47.0454453
37121,-82.16358386,36.01321762
30077,-112.9361393,46.8564027
41053,-123.4132695,44.90352672
41065,-121.167762,45.16002567
46105,-102.4756307,45.49049925
19173,-94.69642594,40.73742475
1129,-88.20792281,31.40758629
39039,-84.49048868,41.32391362
54025,-80.45294367,37.94688608
17121,-88.91895753,38.64960923
51051,-82.3503463,37.12582611
51007,-77.97616617,37.3360267
13243,-84.75421559,31.7626301
35029,-107.7497725,32.18219544
48355,-97.51632356,27.7350507
56045,-104.5678454,43.84046655
72137,-66.19057542,18.45717338
17187,-90.61500321,40.84882964
1089,-86.55023648,34.76311289
47189,-86.29766614,36.15483815
48063,-94.97841546,32.97318289
40067,-97.8358411,34.11104336
54085,-81.06298981,39.17825247
19145,-95.15016923,40.73914467
20087,-95.38344049,39.23578638
22045,-91.76303566,29.75655469
2158,-163.5254623,62.16001112
37133,-77.41574839,34.70982608
27043,-93.94799084,43.67391576
47057,-83.50958069,36.27628622
48161,-96.14912299,31.7048334
42087,-77.61705116,40.61040824
1041,-86.31354991,31.73147037
51520,-82.160698,36.61782593
48399,-99.9762378,31.83109338
48443,-102.0764881,30.22496186
20153,-101.0756931,39.78522712
20193,-101.0555357,39.35095598
13161,-82.63689631,31.80558065
19035,-95.62380952,42.73562207
5145,-91.74557399,35.25626181
28083,-90.30108022,33.55051169
29053,-92.8101206,38.84354731
26043,-87.87026421,46.00920894
17197,-87.97865039,41.4450362
48117,-102.6049087,34.96602392
46011,-96.79041394,44.36967196
29047,-94.42085594,39.31054787
28027,-90.60266309,34.22914583
18011,-86.46869442,40.05080765
19057,-91.18151656,40.92314924
19163,-90.6232986,41.63711988
20143,-97.65022976,39.13254095
12023,-82.62154495,30.22427
12059,-85.81411867,30.86791596
28047,-89.08165257,30.41606688
72141,-66.70247328,18.2709892
47011,-84.85961646,35.15413646
27017,-92.67705591,46.59240554
48315,-94.35720638,32.7979832
36095,-74.44213556,42.58823073
40117,-96.69932774,36.31694119
36007,-75.81962493,42.16020759
48291,-94.81222454,30.15162741
39009,-82.04512534,39.33385621
39081,-80.76101292,40.38504246
54083,-79.87582681,38.77471812
54049,-80.24341863,39.50999656
34011,-75.12933708,39.32810083
6057,-120.7687465,39.30134308
55031,-91.89941225,46.46409217
21199,-84.57719975,37.1039241
37065,-77.59706684,35.9129765
48241,-94.02507293,30.74393497
49001,-113.2356895,38.35700088
13213,-84.74800293,34.78846561
18075,-85.00564192,40.43792378
26117,-85.15249319,43.31094523
36083,-73.50970777,42.7110369
12021,-81.38095197,26.09924436
35031,-108.2618258,35.58066077
13017,-83.22045257,31.7597834
5077,-90.78209055,34.78062958
12003,-82.28455175,30.33109873
13173,-83.06265401,31.0379333
20159,-98.20105169,38.34712742
1015,-85.82604969,33.77142407
28059,-88.62284955,30.46289172
21037,-84.37969574,38.94645436
21057,-85.38849406,36.78651857
28107,-89.95055484,34.36393585
48195,-101.3545461,36.27744979
48071,-94.6714318,29.70826717
13239,-85.01878431,31.86734152
48199,-94.39022583,30.33239175
9005,-73.24532739,41.79249178
39143,-83.1439039,41.35740438
23021,-69.28450548,45.83735623
17153,-89.12640789,37.22293988
40107,-96.32285614,35.46545917
26145,-84.05317594,43.33503177
35039,-106.6930833,36.50957185
50005,-72.10223338,44.46472029
51023,-79.81230544,37.55706999
17119,-89.90515026,38.82984245
48085,-96.57240003,33.18790639
45001,-82.45868888,34.22256964
31053,-96.6539748,41.57786855
12115,-82.36495501,27.18247052
55077,-89.39876942,43.81957369
4015,-113.75791,35.70405787
4025,-112.5538522,34.59985265
45051,-78.97617827,33.90447396
42091,-75.36729575,40.21082906
16061,-116.4263986,46.2370192
72013,-66.67493364,18.43367863
34027,-74.54451926,40.861977
29211,-93.1115216,40.21064275
20135,-99.91616814,38.47940564
48039,-95.43429016,29.16784243
31029,-101.6979522,40.52418019
39113,-84.29066679,39.75459308
48447,-99.21236146,33.17748286
13221,-83.0807832,33.88061718
5029,-92.70128169,35.26224704
29147,-94.88343342,40.36076859
38073,-97.65743885,46.45615084
26017,-83.94182874,43.72135297
47157,-89.89556892,35.18401056
6007,-121.6007028,39.66695187
27115,-92.74126262,46.12076991
48021,-97.31203462,30.10358959
53039,-120.7892379,45.87379617
53055,-122.9775058,48.56317353
55009,-87.99285981,44.47434047
20205,-95.74339555,37.55924377
22069,-93.09622939,31.72353905
22109,-90.83764306,29.33747409
13155,-83.27639827,31.60228688
2185,-153.5106002,69.36341056
26011,-83.74726043,44.04287364
19111,-91.47929026,40.64199435
20141,-98.76798682,39.35034128
26047,-84.98145778,45.58754756
19071,-95.6046845,40.74559985
23015,-69.52577328,43.99779085
36099,-76.82378148,42.78101427
21125,-84.1178424,37.11066918
47121,-84.81332427,35.51285973
29213,-93.04108428,36.65473251
13269,-84.25050198,32.55551337
48415,-100.9164041,32.74631172
8047,-105.5224861,39.85759415
40087,-97.44424323,35.00931875
54071,-79.35091628,38.68072939
51139,-78.48435822,38.61947258
40079,-94.70338161,34.9003229
54089,-80.85858019,37.65588828
37119,-80.83261239,35.2464873
34013,-74.24709268,40.78718603
29115,-93.107183,39.87020818
13209,-82.53478672,32.17332017
41055,-120.6893936,45.40531148
13133,-83.16664505,33.57876221
46017,-99.20495914,44.07633435
46095,-100.7600346,43.5813244
48135,-102.5427588,31.86916575
48293,-96.58052405,31.54545582
53027,-123.8286147,47.14440625
54003,-78.02757911,39.46410268
72149,-66.47274054,18.12816577
30067,-110.5266687,45.48836745
48121,-97.11699487,33.20524377
45021,-81.62029137,35.04820353
37199,-82.30762216,35.8989532
48387,-95.05032289,33.62066178
48321,-96.00395579,28.78564339
27149,-96.00029217,45.58610511
13301,-82.67668848,33.40904238
48197,-99.74571293,34.29026221
17133,-90.17740901,38.27869308
13165,-81.96351611,32.79246042
21085,-86.3440015,37.46075984
48363,-98.3130284,32.75318603
13149,-85.1282536,33.29704568
1079,-87.3110561,34.52164914
72061,-66.11406132,18.34379588
28093,-89.50302182,34.76219962
20025,-99.82031721,37.23551553
20081,-100.8711919,37.56225597
22013,-93.05592624,32.34723119
13295,-85.30098821,34.73565134
19095,-92.06552236,41.68629851
31019,-99.07495474,40.85515831
40007,-100.4767672,36.74969402
19023,-92.79019054,42.73155046
30085,-105.0165178,48.29453049
72017,-66.55957875,18.4718821
53015,-122.6809811,46.19320281
48297,-98.12479312,28.35138188
29135,-92.58306969,38.63274598
51193,-76.7999337,38.11281438
37197,-80.6652516,36.16048487
6047,-120.7176851,37.19186634
40043,-99.00787689,35.98765696
37023,-81.70479845,35.74958867
37191,-78.00404243,35.36396094
42123,-79.27412392,41.81457332
5061,-93.9934711,34.08878072
37059,-80.54449595,35.92912061
37111,-82.0492934,35.68169785
5099,-93.30712343,33.66395964
8125,-102.4242235,40.00288802
48421,-101.8934794,36.27770237
48463,-99.76220691,29.35733848
39011,-84.22171974,40.56092442
22015,-93.60503405,32.67893299
19063,-94.67848787,43.3780175
20169,-97.64991412,38.78381447
21153,-83.06492486,37.70646675
48017,-102.8299165,34.0685306
29027,-91.92599723,38.83552174
56001,-105.7239093,41.65446924
56029,-109.5879755,44.52047417
42093,-76.65863334,41.02794837
36081,-73.83880197,40.65753311
12121,-82.99147444,30.19561861
26031,-84.49204317,45.47294617
26051,-84.38825554,43.99067359
21173,-83.91312764,38.03356384
45057,-80.70543294,34.6867191
21123,-85.69796091,37.54574303
19193,-96.04474991,42.38972245
12123,-83.61895979,30.01957489
17003,-89.33754498,37.19155504
29099,-90.5377026,38.26109852
29113,-90.96003471,39.0580263
13051,-81.09246409,31.9740319
12125,-82.37143104,30.04383209
36037,-78.19371616,43.00093895
19041,-95.15092032,43.08257289
30025,-104.4174435,46.33399177
46107,-99.95722749,45.06449072
48109,-104.5173697,31.44706481
23005,-70.33022383,43.80610751
48013,-98.52713891,28.89354142
20095,-98.13631701,37.55888371
13241,-83.40224548,34.88171475
54097,-80.23342599,38.89782632
29215,-91.96505629,37.31730367
5119,-92.31181131,34.76995738
19047,-95.38199341,42.03720598
16005,-112.2246109,42.66851314
39055,-81.17866333,41.49953905
72035,-66.14952488,18.1029321
6107,-118.8004366,36.22014454
72015,-66.04190647,17.95869554
72125,-67.03844484,18.11116665
36117,-77.04823863,43.32537841
51163,-79.44726521,37.81446064
38095,-99.24578353,48.68554331
42045,-75.39882994,39.91679104
36063,-78.77084183,43.33613849
50003,-73.09295788,43.03545559
12019,-81.85788525,29.98307685
37183,-78.6502656,35.79024449
39061,-84.54275072,39.19551377
34003,-74.07420423,40.95966303
32017,-114.8775359,37.6433359
2180,-164.2443241,64.83545352
30055,-105.7954259,47.64521833
19019,-91.83785048,42.47079173
17043,-88.08562595,41.85196491
46047,-103.527536,43.23936997
27069,-96.78277653,48.77662949
13219,-83.43701599,33.83496029
48493,-98.0865567,29.17400341
31059,-97.59649448,40.52464226
12079,-83.47017763,30.44412703
72031,-65.96884048,18.39701052
18153,-87.41472641,39.088804
4012,-113.9813544,33.72925701
13027,-83.5802121,30.84198113
2016,-92.48441876,52.6802178
2150,-153.749187,57.66028036
20185,-98.71745963,38.0309999
13271,-82.93903518,31.92978464
26115,-83.49430679,41.92135795
18181,-86.86547067,40.74977056
18113,-85.4174764,41.39858644
21139,-88.35376103,37.20972054
13201,-84.73068368,31.16398944
47103,-86.58893198,35.14053464
21211,-85.19474075,38.21542254
31185,-97.59710869,40.87274127
42001,-77.21789605,39.87143113
45005,-81.35807438,32.9881264
47037,-86.78496968,36.16943684
49047,-109.518655,40.12478174
49049,-111.6703263,40.11995965
18021,-87.11575294,39.39272176
36047,-73.95015019,40.63436722
29141,-92.88598983,38.42370723
39075,-81.92936814,40.56118655
19143,-95.62368683,43.37857764
18079,-85.62806849,38.99692375
16083,-114.6671506,42.35586553
17165,-88.54077601,37.75318352
26077,-85.53119347,42.24545644
45061,-80.25452447,34.16326611
56019,-106.5846339,44.03876984
18027,-87.07212303,38.70243956
26055,-85.5521985,44.71622967
22003,-92.82787403,30.65286024
46065,-99.99601161,44.38904351
46069,-99.48709832,44.54734487
45027,-80.21640649,33.66580962
30095,-109.3951954,45.66905407
47007,-85.20521391,35.59637859
21219,-87.1791517,36.83554846
47183,-88.71779381,36.2982606
29077,-93.34199276,37.25803866
42077,-75.59235488,40.61269496
31159,-97.13951622,40.87238281
36015,-76.76003782,42.14125761
36121,-78.22443551,42.70235461
6099,-120.9976899,37.55910041
42095,-75.30756717,40.75414918
1103,-86.85291863,34.4534341
21027,-86.42926843,37.77324964
28043,-89.80203074,33.76995013
21213,-86.5823018,36.74192727
50013,-73.29487565,44.79677174
39029,-80.77718838,40.76843029
51125,-78.88682085,37.78738013
12097,-81.14942951,28.06267922
5053,-92.42358927,34.29006316
13175,-82.92221506,32.4636472
36061,-73.96970082,40.77423307
5007,-94.25622921,36.33872557
72071,-67.01420475,18.48309044
12083,-82.05662651,29.21028834
51135,-78.05127646,37.14309215
34041,-74.99728768,40.85716038
36021,-73.63188145,42.25009846
40023,-95.55215818,34.02660278
20041,-97.15270774,38.86649986
48427,-98.73840861,26.56215822
13103,-81.3413211,32.36732042
40129,-99.69569048,35.68837494
55103,-90.42946495,43.37562091
35025,-103.4124761,32.79215492
1075,-88.09690827,33.77920246
72054,-66.56026162,18.37345798
47117,-86.76501716,35.46881663
51011,-78.81258575,37.37237154
5087,-93.72455871,36.01098791
56033,-106.8793901,44.78998588
42041,-77.26542331,40.16364847
42055,-77.72124059,39.92742563
42079,-75.98901152,41.1769949
26039,-84.61033951,44.6836151
1113,-85.18498791,32.28836229
39019,-81.08974113,40.57958047
51065,-78.27714673,37.8419221
17097,-87.63119522,42.32531964
13195,-83.20901423,34.12777812
5039,-92.65438259,33.96985243
8057,-106.3427454,40.66641829
8063,-102.6028974,39.30544068
16073,-116.1699745,42.58143335
55141,-90.04155012,44.45532595
36013,-79.40574477,42.3029464
13067,-84.57666857,33.94146425
47091,-81.85171817,36.45498659
39013,-80.98855612,40.01579206
51195,-82.62116034,36.97527913
29035,-90.96232876,36.94127629
40013,-96.25977699,33.96230239
31035,-98.05128466,40.52443207
24017,-77.01353164,38.47365894
19033,-93.26081466,43.08154565
19073,-94.39683721,42.03623429
21205,-83.42106028,38.19629735
49055,-110.903734,38.32434962
29031,-89.68444595,37.38399495
53071,-118.4784324,46.22981848
29133,-89.2911826,36.8280912
5025,-92.18514846,33.89838449
48113,-96.77785243,32.76661773
72079,-67.04286514,17.97921415
18033,-84.99907911,41.39758015
22073,-92.15488399,32.47828151
22095,-90.4708924,30.12648114
22091,-90.71035633,30.82197788
29197,-92.52088515,40.47025149
1059,-87.84382829,34.44166249
21041,-85.12358773,38.66781542
8019,-105.6443318,39.68911127
48267,-99.748692,30.48677054
26097,-85.00944257,45.99893236
48307,-99.34747058,31.19883895
28141,-88.23930712,34.74046269
48105,-101.4121895,30.72299054
48217,-97.13242477,31.99068452
8075,-103.1100956,40.72466552
20055,-100.7369861,38.0442993
20125,-95.74289892,37.19252169
45039,-81.12121779,34.39510189
31033,-102.9949858,41.21978248
27091,-94.55106783,43.67435732
47155,-83.52418074,35.78462988
47139,-84.52330318,35.11990341
48263,-100.7775551,33.1814098
30099,-112.2405737,47.83718155
31069,-102.3354471,41.6194175
17117,-89.92444028,39.26100722
39141,-83.05702983,39.33762363
17195,-89.91405416,41.75626604
48141,-106.2348531,31.76863099
48301,-103.5799663,31.84917714
40077,-95.25040734,34.87605392
39167,-81.49529599,39.45531084
29091,-91.88655505,36.7740098
20047,-99.31216958,37.88764857
21111,-85.6591159,38.18717796
17107,-89.36754296,40.12454253
55139,-88.6446692,44.06887299
21075,-89.18745449,36.55404474
20079,-97.42727536,38.04321829
30021,-104.8995176,47.26637416
54091,-80.04619794,39.33597397
26111,-84.38811641,43.64685924
28119,-90.28911272,34.2514184
21093,-85.96344646,37.69787622
17081,-88.92398734,38.30053131
46057,-97.18831445,44.67375099
55069,-89.73463419,45.33741806
36033,-74.30374933,44.59293869
54081,-81.2485871,37.77135586
35005,-104.4668868,33.36331665
35049,-105.9765449,35.50650506
6059,-117.7761189,33.67689396
4023,-110.8465738,31.52600908
37053,-75.9369645,36.36730559
17101,-87.72677194,38.71994523
18067,-86.11695643,40.48358042
18125,-87.23217214,38.39878378
21047,-87.49037728,36.89421282
26045,-84.83831933,42.59606691
19179,-92.40947707,41.03058224
6025,-115.3653467,33.03950929
26027,-85.9934727,41.91539323
28157,-91.31094722,31.16096616
2282,-141.09499,59.54746504
20179,-100.4418322,39.35034792
28079,-89.52402361,32.75351838
72025,-66.05081784,18.21187394
72027,-66.86261032,18.44303232
28025,-88.78150811,33.65566019
28037,-90.89785113,31.477136
28099,-89.11758637,32.75349698
46045,-99.21529853,45.41880083
72119,-65.80023067,18.37547747
1035,-86.99366589,31.4292357
18029,-84.9732555,39.14525039
18071,-86.03760469,38.90646009
28081,-88.68041744,34.2898969
22125,-91.42001291,30.8797713
5035,-90.30888035,35.20795843
12063,-85.21548975,30.79540206
48125,-100.7788601,33.61660322
51115,-76.27129686,37.41730507
38075,-101.6577679,48.71904984
48283,-99.09966364,28.34505592
36067,-76.19461064,43.00579035
19087,-91.5445566,40.987967
31083,-99.40461928,40.17647882
30075,-105.6301804,45.39498198
72075,-66.49043529,17.99733823
55091,-92.00153803,44.58292609
4001,-109.4888482,35.3956403
29121,-92.56460378,39.83080778
48279,-102.3517135,34.06860847
20097,-99.28604979,37.55825703
48015,-96.27790751,29.88701458
29061,-93.9854719,39.96072493
13253,-84.8688336,30.93874333
26101,-86.36413078,44.34280222
19119,-96.21025113,43.38050239
48233,-101.3547086,35.84000721
40139,-101.4900069,36.7478981
40153,-99.26497447,36.42265179
19003,-94.69918248,41.02898495
6101,-121.6948002,39.03451474
42105,-77.89581671,41.74492642
48465,-101.1517075,29.89293554
20077,-98.0754897,37.19160171
19133,-95.95992578,42.05165915
49023,-112.7847861,39.70270458
40137,-97.85147443,34.48558625
36017,-75.61154735,42.49351008
17143,-89.7600061,40.78807202
19091,-94.20719173,42.77645863
31177,-96.22202094,41.53103381
55049,-90.1353853,43.00046516
27097,-94.26839553,46.01260346
42003,-79.98126352,40.468846
29205,-92.07662084,39.79776409
39097,-83.40021512,39.89403482
20201,-97.08755516,39.78420291
17019,-88.19918854,40.14007975
16087,-116.7848196,44.45244571
17045,-87.74557829,39.67852156
8121,-103.2012587,39.97105248
39065,-83.65942975,40.66150475
26113,-85.09465477,44.33730451
38093,-98.95882352,46.97923426
29203,-91.40052639,37.15737756
48423,-95.26920337,32.37496329
40143,-95.94146064,36.12110027
40091,-95.66684261,35.37365534
48395,-96.51276483,31.02709855
48171,-98.94648157,30.31805802
26125,-83.38582882,42.66039802
38033,-103.8468569,46.94018516
56027,-104.4753727,43.05649094
27117,-96.25865262,44.02298286
51099,-77.15638567,38.27371052
53025,-119.4517694,47.2056509
27129,-94.94715389,44.72682462
12001,-82.35774606,29.67484632
31091,-101.1353251,41.9159035
51147,-78.44109185,37.22428688
